Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/09/1964;921,1554;908,5898;887,7427;850,5233;801,5209;769,9049;750,3379;769,9049;805,5768;801,5209;854,6392;867,0164;862,8858;854,6392;842,3063;834,1092;813,7037;781,7006;730,8879;677,0651;598,1635;521,5971;464,9377;489,541;500,1742;489,541;496,6239;503,7302;521,5971;532,3858;
01/08/1964;461,447;447,5452;510,8597;525,1877;507,2921;493,0796;478,9609;461,447;444,0852;420,0402;392,9448;386,2367;372,901;356,3852;333,5578;320,6721;304,7319;295,2586;301,5665;323,8825;340,0442;379,5553;423,4562;464,9377;546,8494;661,8635;723,141;854,6392;900,2366;908,5898;921,1554
01/07/1964;650,5149;609,296;576,0419;568,711;587,0787;598,1635;583,3944;572,3737;605,5799;631,7019;627,9547;613,0173;590,7683;565,0537;521,5971;482,4817;457,9624;430,3073;396,3088;359,6745;336,7974;314,2735;292,1163;295,2586;389,5874;500,1742;525,1877;546,8494;550,4792;535,9933;503,7302
01/06/1964;151,4449;146,0733;143,4043;138,1009;135,4666;135,4666;132,844;132,844;130,2333;146,0733;178,9519;216,2158;304,7319;426,8786;532,3858;616,7439;661,8635;673,2572;665,6565;646,7422;624,2126;598,1635;579,7154;590,7683;620,4756;673,2572;707,7048;719,2748;715,4133;688,5183;
01/05/1964;510,8597;590,7683;609,296;677,0651;719,2748;750,3379;765,9822;754,242;719,2748;680,8779;635,4543;583,3944;543,2251;500,1742;468,4345;399,6794;353,1029;307,9049;270,3405;245,9419;230,9684;216,2158;204,578;198,8154;190,2435;184,5778;178,9519;173,3666;165,0661;159,5852;156,8608
01/04/1964;482,4817;475,4461;454,4838;426,8786;392,9448;362,9708;333,5578;298,4087;264,1912;242,9299;233,9457;219,1483;201,692;184,5778;173,3666;173,3666;167,8225;162,3203;176,1541;210,3784;236,9317;239,9265;242,9299;255,0288;258,0746;242,9299;225,0405;213,2925;213,2925;219,1483;
01/03/1964;292,1163;258,0746;248,9624;258,0746;273,4274;282,7362;267,2618;245,9419;228;210,3784;195,9485;184,5778;173,3666;165,0661;193,0911;201,692;195,9485;195,9485;187,4057;178,9519;173,3666;162,3203;151,4449;143,4043;146,0733;148,7535;165,0661;216,2158;333,5578;451,0114;471,9373
01/02/1964;97,4404;109,7924;148,7535;165,0661;167,8225;181,7598;184,5778;176,1541;167,8225;162,3203;162,3203;156,8608;156,8608;198,8154;311,0854;288,9818;343,2982;464,9377;525,1877;535,9933;561,4019;576,0419;568,711;532,3858;486,0084;440,6313;403,0566;372,901;333,5578;;
01/01/1964;264,1912;258,0746;258,0746;251,9914;248,9624;245,9419;233,9457;219,1483;207,4735;193,0911;178,9519;170,5893;162,3203;165,0661;165,0661;159,5852;154,1474;154,1474;146,0733;135,4666;130,2333;122,474;119,9123;117,3631;112,303;112,303;112,303;109,7924;104,8109;99,8834;95,0115
01/12/1963;842,3063;789,5874;742,5437;711,5566;707,7048;696,1782;665,6565;642,9744;624,2126;609,296;601,8691;616,7439;635,4543;635,4543;613,0173;576,0419;539,6064;496,6239;482,4817;535,9933;554,1146;546,8494;528,7839;510,8597;482,4817;444,0852;396,3088;343,2982;307,9049;282,7362;267,2618
01/11/1963;854,6392;867,0164;817,7748;762,0641;703,8577;654,2928;616,7439;677,0651;793,5376;933,7638;1014,589;1006,0032;984,618;971,8418;954,8716;925,3535;871,1519;813,7037;765,9822;813,7037;908,5898;916,9621;921,1554;925,3535;929,5563;916,9621;896,0671;883,5878;879,4376;871,1519;
01/10/1963;561,4019;642,9744;703,8577;738,6537;769,9049;834,1092;825,9319;773,8322;734,7684;715,4133;707,7048;673,2572;624,2126;583,3944;546,8494;550,4792;557,7555;576,0419;646,7422;639,2118;627,9547;825,9319;963,3475;988,8859;1031,815;1040,4548;1049,1124;1036,1326;988,8859;929,5563;875,2924
01/09/1963;80,7442;78,4194;73,8174;71,5408;67,0377;64,8117;62,6033;60,4127;60,4127;58,2403;56,0864;56,0864;56,0864;53,9514;53,9514;53,9514;56,0864;56,0864;56,0864;56,0864;56,0864;60,4127;62,6033;64,8117;62,6033;71,5408;90,1965;193,0911;386,2367;518,0123;
01/08/1963;69,2808;67,0377;67,0377;64,8117;62,6033;62,6033;62,6033;60,4127;58,2403;58,2403;58,2403;60,4127;64,8117;67,0377;73,8174;76,1104;83,0845;85,4402;83,0845;80,7442;80,7442;78,4194;76,1104;73,8174;76,1104;80,7442;83,0845;83,0845;83,0845;83,0845;80,7442
01/07/1963;80,7442;78,4194;76,1104;76,1104;76,1104;73,8174;73,8174;73,8174;73,8174;73,8174;73,8174;73,8174;71,5408;71,5408;71,5408;69,2808;69,2808;69,2808;69,2808;67,0377;67,0377;76,1104;80,7442;83,0845;83,0845;80,7442;78,4194;78,4194;76,1104;73,8174;71,5408
01/06/1963;95,0115;92,5968;92,5968;90,1965;90,1965;87,8109;87,8109;87,8109;87,8109;87,8109;85,4402;95,0115;104,8109;102,3403;104,8109;114,8266;127,6347;127,6347;125,0482;117,3631;112,303;104,8109;97,4404;95,0115;90,1965;85,4402;85,4402;83,0845;83,0845;83,0845;
01/05/1963;146,0733;140,7468;138,1009;135,4666;132,844;130,2333;130,2333;127,6347;125,0482;122,474;119,9123;117,3631;112,303;112,303;138,1009;159,5852;148,7535;138,1009;132,844;127,6347;122,474;117,3631;112,303;109,7924;104,8109;102,3403;99,8834;97,4404;97,4404;95,0115;95,0115
01/04/1963;984,618;946,4144;900,2366;854,6392;813,7037;765,9822;730,8879;692,3458;642,9744;572,3737;503,7302;454,4838;403,0566;349,8276;323,8825;320,6721;320,6721;298,4087;276,5223;261,1288;248,9624;230,9684;210,3784;198,8154;187,4057;178,9519;173,3666;165,0661;156,8608;151,4449;
01/03/1963;330,3254;376,2248;389,5874;389,5874;376,2248;359,6745;340,0442;314,2735;304,7319;346,5594;416,6305;451,0114;471,9373;478,9609;471,9373;461,447;447,5452;426,8786;409,8306;420,0402;433,7424;461,447;554,1146;769,9049;813,7037;875,2924;1010,2938;1057,7878;1040,4548;1018,8888;1006,0032
01/02/1963;723,141;785,6417;838,2052;842,3063;858,76;896,0671;916,9621;883,5878;842,3063;797,4923;746,4384;684,6956;616,7439;561,4019;521,5971;496,6239;468,4345;426,8786;406,4404;386,2367;353,1029;304,7319;270,3405;255,0288;251,9914;267,2618;282,7362;288,9818;;;
01/01/1963;92,5968;95,0115;95,0115;97,4404;114,8266;122,474;125,0482;125,0482;122,474;114,8266;125,0482;138,1009;170,5893;233,9457;264,1912;258,0746;264,1912;273,4274;285,8551;320,6721;353,1029;369,5841;372,901;366,274;340,0442;327,1003;359,6745;333,5578;307,9049;356,3852;554,1146
01/12/1962;173,3666;165,0661;170,5893;187,4057;195,9485;190,2435;187,4057;204,578;216,2158;219,1483;210,3784;195,9485;181,7598;167,8225;151,4449;146,0733;140,7468;135,4666;130,2333;125,0482;122,474;127,6347;130,2333;130,2333;130,2333;122,474;112,303;102,3403;97,4404;95,0115;92,5968
01/11/1962;550,4792;535,9933;525,1877;510,8597;507,2921;510,8597;525,1877;528,7839;503,7302;471,9373;437,1837;416,6305;392,9448;376,2248;346,5594;323,8825;301,5665;282,7362;282,7362;288,9818;295,2586;282,7362;270,3405;255,0288;239,9265;225,0405;210,3784;190,2435;178,9519;176,1541;
01/10/1962;624,2126;620,4756;631,7019;677,0651;738,6537;742,5437;730,8879;719,2748;696,1782;669,4544;669,4544;707,7048;703,8577;669,4544;639,2118;605,5799;613,0173;793,5376;950,6407;1010,2938;1006,0032;984,618;954,8716;921,1554;862,8858;797,4923;734,7684;688,5183;646,7422;609,296;576,0419
01/09/1962;122,474;117,3631;114,8266;112,303;109,7924;109,7924;109,7924;119,9123;159,5852;184,5778;210,3784;219,1483;222,0899;222,0899;213,2925;201,692;178,9519;178,9519;261,1288;609,296;746,4384;867,0164;925,3535;937,976;921,1554;879,4376;813,7037;762,0641;696,1782;658,0756;
01/08/1962;138,1009;143,4043;143,4043;146,0733;146,0733;143,4043;138,1009;125,0482;117,3631;112,303;109,7924;109,7924;107,295;107,295;107,295;107,295;109,7924;109,7924;109,7924;107,295;107,295;114,8266;125,0482;130,2333;130,2333;125,0482;125,0482;127,6347;127,6347;127,6347;127,6347
01/07/1962;156,8608;146,0733;135,4666;130,2333;122,474;117,3631;117,3631;112,303;117,3631;159,5852;204,578;195,9485;187,4057;178,9519;176,1541;173,3666;170,5893;173,3666;173,3666;165,0661;156,8608;151,4449;151,4449;151,4449;151,4449;151,4449;143,4043;138,1009;132,844;132,844;138,1009
01/06/1962;216,2158;213,2925;225,0405;236,9317;236,9317;225,0405;222,0899;213,2925;204,578;195,9485;184,5778;178,9519;176,1541;170,5893;162,3203;151,4449;146,0733;143,4043;138,1009;135,4666;130,2333;130,2333;140,7468;159,5852;170,5893;176,1541;181,7598;181,7598;176,1541;167,8225;
01/05/1962;162,3203;167,8225;176,1541;187,4057;190,2435;181,7598;173,3666;162,3203;148,7535;143,4043;138,1009;130,2333;125,0482;122,474;122,474;119,9123;117,3631;117,3631;119,9123;140,7468;216,2158;233,9457;225,0405;201,692;181,7598;167,8225;156,8608;193,0911;225,0405;228;219,1483
01/04/1962;568,711;503,7302;426,8786;349,8276;298,4087;273,4274;258,0746;248,9624;255,0288;264,1912;273,4274;273,4274;270,3405;258,0746;239,9265;228;222,0899;219,1483;213,2925;204,578;198,8154;193,0911;184,5778;173,3666;165,0661;162,3203;162,3203;162,3203;159,5852;159,5852;
01/03/1962;317,4691;340,0442;409,8306;461,447;514,4331;550,4792;550,4792;528,7839;500,1742;478,9609;457,9624;433,7424;389,5874;359,6745;333,5578;359,6745;426,8786;532,3858;665,6565;805,5768;842,3063;858,76;875,2924;883,5878;900,2366;925,3535;937,976;887,7427;801,5209;711,5566;631,7019
01/02/1962;187,4057;173,3666;178,9519;255,0288;369,5841;349,8276;346,5594;359,6745;349,8276;304,7319;276,5223;251,9914;233,9457;213,2925;198,8154;195,9485;193,0911;181,7598;176,1541;173,3666;178,9519;222,0899;311,0854;340,0442;353,1029;353,1029;346,5594;333,5578;;;
01/01/1962;230,9684;230,9684;245,9419;255,0288;242,9299;230,9684;222,0899;225,0405;228;233,9457;261,1288;261,1288;264,1912;264,1912;279,6253;282,7362;267,2618;261,1288;248,9624;239,9265;230,9684;225,0405;225,0405;236,9317;242,9299;239,9265;230,9684;225,0405;216,2158;207,4735;201,692
01/12/1961;616,7439;646,7422;754,242;727,0121;684,6956;658,0756;627,9547;601,8691;572,3737;532,3858;489,541;468,4345;457,9624;444,0852;406,4404;372,901;356,3852;359,6745;343,2982;336,7974;327,1003;330,3254;323,8825;323,8825;311,0854;288,9818;273,4274;258,0746;236,9317;230,9684;233,9457
01/11/1961;1070,8342;1297,7838;1567,3365;1789,9761;1841,3766;1812,7625;1767,2834;1733,4209;1716,5696;1705,365;1705,365;1694,1843;1671,8947;1644,1674;1589,1664;1507,8123;1391,0319;1267,1707;1132,2362;1010,2938;925,3535;887,7427;867,0164;854,6392;813,7037;781,7006;754,242;727,0121;692,3458;650,5149;
01/10/1961;993,1584;929,5563;871,1519;830,0181;777,7641;723,141;665,6565;627,9547;620,4756;579,7154;579,7154;598,1635;594,4633;673,2572;821,8508;789,5874;754,242;746,4384;715,4133;688,5183;727,0121;773,8322;781,7006;769,9049;773,8322;842,3063;846,4123;813,7037;789,5874;773,8322;830,0181
01/09/1961;119,9123;119,9123;119,9123;117,3631;114,8266;119,9123;184,5778;261,1288;317,4691;447,5452;613,0173;921,1554;1167,7007;1231,7562;1201,6613;1127,8223;1070,8342;1018,8888;963,3475;904,4108;879,4376;912,7736;921,1554;879,4376;846,4123;871,1519;854,6392;821,8508;988,8859;1031,815;
01/08/1961;135,4666;132,844;132,844;130,2333;127,6347;127,6347;125,0482;122,474;119,9123;117,3631;114,8266;114,8266;112,303;109,7924;109,7924;112,303;117,3631;122,474;122,474;119,9123;119,9123;117,3631;114,8266;112,303;109,7924;107,295;107,295;104,8109;104,8109;107,295;112,303
01/07/1961;433,7424;413,2274;366,274;301,5665;264,1912;242,9299;233,9457;225,0405;222,0899;233,9457;239,9265;242,9299;242,9299;236,9317;225,0405;219,1483;213,2925;207,4735;201,692;195,9485;187,4057;176,1541;170,5893;165,0661;159,5852;156,8608;148,7535;143,4043;140,7468;140,7468;138,1009
01/06/1961;190,2435;181,7598;176,1541;173,3666;176,1541;193,0911;204,578;204,578;201,692;198,8154;207,4735;239,9265;304,7319;406,4404;521,5971;620,4756;665,6565;673,2572;654,2928;624,2126;613,0173;609,296;587,0787;557,7555;528,7839;510,8597;493,0796;471,9373;461,447;451,0114;
01/05/1961;349,8276;336,7974;323,8825;320,6721;333,5578;349,8276;386,2367;461,447;525,1877;500,1742;468,4345;444,0852;426,8786;413,2274;392,9448;356,3852;323,8825;317,4691;349,8276;343,2982;320,6721;301,5665;288,9818;273,4274;255,0288;239,9265;230,9684;219,1483;210,3784;204,578;195,9485
01/04/1961;673,2572;624,2126;579,7154;546,8494;514,4331;475,4461;437,1837;406,4404;382,8926;369,5841;353,1029;343,2982;336,7974;336,7974;340,0442;440,6313;543,2251;543,2251;507,2921;468,4345;433,7424;403,0566;423,4562;426,8786;406,4404;399,6794;403,0566;389,5874;376,2248;362,9708;
01/03/1961;532,3858;561,4019;587,0787;601,8691;616,7439;635,4543;658,0756;635,4543;639,2118;583,3944;583,3944;650,5149;688,5183;696,1782;700,0156;669,4544;688,5183;754,242;891,9025;967,5924;1044,7814;1083,92;1057,7878;1023,193;988,8859;946,4144;908,5898;850,5233;805,5768;765,9822;727,0121
01/02/1961;279,6253;282,7362;279,6253;276,5223;270,3405;267,2618;273,4274;292,1163;311,0854;307,9049;292,1163;285,8551;276,5223;267,2618;258,0746;242,9299;225,0405;216,2158;210,3784;201,692;210,3784;225,0405;230,9684;251,9914;285,8551;330,3254;396,3088;457,9624;;;
01/01/1961;282,7362;295,2586;304,7319;317,4691;353,1029;346,5594;359,6745;359,6745;346,5594;317,4691;285,8551;261,1288;230,9684;207,4735;190,2435;178,9519;184,5778;251,9914;353,1029;403,0566;433,7424;461,447;471,9373;464,9377;440,6313;403,0566;362,9708;317,4691;292,1163;276,5223;273,4274
01/12/1960;461,447;493,0796;503,7302;489,541;471,9373;451,0114;440,6313;426,8786;409,8306;386,2367;362,9708;346,5594;340,0442;343,2982;343,2982;340,0442;336,7974;333,5578;320,6721;301,5665;292,1163;279,6253;267,2618;255,0288;245,9419;245,9419;248,9624;267,2618;295,2586;311,0854;295,2586
01/11/1960;1014,589;993,1584;950,6407;908,5898;912,7736;879,4376;821,8508;769,9049;758,1507;738,6537;730,8879;750,3379;871,1519;896,0671;887,7427;854,6392;809,6377;769,9049;719,2748;692,3458;669,4544;646,7422;605,5799;554,1146;518,0123;486,0084;447,5452;426,8786;433,7424;444,0852;
01/10/1960;437,1837;389,5874;349,8276;317,4691;292,1163;273,4274;264,1912;307,9049;437,1837;535,9933;510,8597;500,1742;486,0084;454,4838;426,8786;430,3073;468,4345;493,0796;503,7302;507,2921;503,7302;482,4817;461,447;461,447;590,7683;801,5209;1053,448;1101,4291;1097,0453;1070,8342;1040,4548
01/09/1960;601,8691;601,8691;579,7154;561,4019;561,4019;539,6064;507,2921;468,4345;430,3073;396,3088;359,6745;333,5578;327,1003;386,2367;532,3858;669,4544;738,6537;765,9822;773,8322;758,1507;723,141;684,6956;646,7422;624,2126;646,7422;654,2928;620,4756;568,711;521,5971;475,4461;
01/08/1960;228;386,2367;601,8691;805,5768;891,9025;908,5898;912,7736;900,2366;883,5878;850,5233;801,5209;758,1507;707,7048;669,4544;642,9744;609,296;587,0787;711,5566;813,7037;821,8508;825,9319;834,1092;838,2052;830,0181;830,0181;842,3063;838,2052;789,5874;730,8879;665,6565;613,0173
01/07/1960;572,3737;532,3858;493,0796;447,5452;409,8306;372,901;343,2982;301,5665;267,2618;230,9684;207,4735;195,9485;184,5778;181,7598;176,1541;170,5893;165,0661;162,3203;165,0661;165,0661;165,0661;162,3203;162,3203;162,3203;159,5852;156,8608;154,1474;151,4449;143,4043;135,4666;135,4666
01/06/1960;372,901;356,3852;343,2982;336,7974;330,3254;317,4691;282,7362;225,0405;190,2435;173,3666;165,0661;159,5852;151,4449;146,0733;140,7468;138,1009;135,4666;138,1009;140,7468;138,1009;143,4043;176,1541;248,9624;406,4404;518,0123;583,3944;635,4543;642,9744;624,2126;605,5799;
01/05/1960;162,3203;167,8225;165,0661;159,5852;156,8608;154,1474;148,7535;140,7468;130,2333;125,0482;119,9123;114,8266;112,303;109,7924;112,303;138,1009;176,1541;176,1541;181,7598;222,0899;314,2735;409,8306;482,4817;539,6064;554,1146;535,9933;500,1742;457,9624;430,3073;406,4404;386,2367
01/04/1960;130,2333;125,0482;122,474;125,0482;135,4666;165,0661;298,4087;451,0114;510,8597;546,8494;557,7555;546,8494;518,0123;496,6239;471,9373;444,0852;416,6305;382,8926;343,2982;304,7319;261,1288;225,0405;201,692;195,9485;190,2435;184,5778;173,3666;165,0661;159,5852;154,1474;
01/03/1960;276,5223;255,0288;255,0288;264,1912;270,3405;285,8551;317,4691;327,1003;311,0854;279,6253;258,0746;255,0288;255,0288;264,1912;267,2618;267,2618;270,3405;270,3405;261,1288;248,9624;239,9265;239,9265;242,9299;233,9457;222,0899;210,3784;193,0911;173,3666;159,5852;146,0733;138,1009
01/02/1960;117,3631;127,6347;138,1009;156,8608;176,1541;178,9519;173,3666;162,3203;154,1474;140,7468;130,2333;122,474;125,0482;138,1009;162,3203;225,0405;349,8276;399,6794;426,8786;471,9373;482,4817;482,4817;461,447;430,3073;399,6794;376,2248;343,2982;314,2735;295,2586;;
01/01/1960;87,8109;85,4402;80,7442;73,8174;69,2808;64,8117;67,0377;76,1104;99,8834;146,0733;210,3784;282,7362;317,4691;323,8825;311,0854;285,8551;255,0288;222,0899;190,2435;170,5893;156,8608;146,0733;140,7468;138,1009;132,844;127,6347;125,0482;122,474;119,9123;117,3631;112,303
01/12/1959;99,8834;99,8834;102,3403;109,7924;109,7924;107,295;102,3403;104,8109;130,2333;132,844;127,6347;122,474;119,9123;109,7924;99,8834;92,5968;92,5968;99,8834;107,295;102,3403;107,295;112,303;117,3631;125,0482;125,0482;117,3631;109,7924;97,4404;97,4404;92,5968;90,1965
01/11/1959;143,4043;138,1009;132,844;127,6347;125,0482;122,474;122,474;130,2333;132,844;132,844;135,4666;154,1474;165,0661;165,0661;162,3203;154,1474;151,4449;140,7468;130,2333;122,474;117,3631;112,303;104,8109;102,3403;102,3403;104,8109;102,3403;99,8834;97,4404;97,4404;
01/10/1959;273,4274;267,2618;255,0288;236,9317;216,2158;207,4735;201,692;193,0911;184,5778;178,9519;173,3666;167,8225;230,9684;301,5665;317,4691;333,5578;336,7974;323,8825;301,5665;279,6253;258,0746;236,9317;219,1483;207,4735;198,8154;190,2435;184,5778;173,3666;162,3203;154,1474;148,7535
01/09/1959;413,2274;471,9373;587,0787;673,2572;773,8322;793,5376;805,5768;813,7037;781,7006;730,8879;669,4544;635,4543;613,0173;568,711;514,4331;468,4345;426,8786;382,8926;340,0442;307,9049;279,6253;267,2618;255,0288;236,9317;230,9684;255,0288;282,7362;292,1163;292,1163;282,7362;
01/08/1959;148,7535;198,8154;207,4735;204,578;204,578;204,578;204,578;193,0911;184,5778;176,1541;162,3203;151,4449;146,0733;159,5852;251,9914;288,9818;295,2586;301,5665;295,2586;276,5223;248,9624;222,0899;201,692;181,7598;167,8225;156,8608;148,7535;143,4043;138,1009;173,3666;330,3254
01/07/1959;382,8926;336,7974;301,5665;270,3405;251,9914;248,9624;245,9419;236,9317;222,0899;210,3784;198,8154;190,2435;181,7598;176,1541;165,0661;156,8608;148,7535;146,0733;143,4043;138,1009;140,7468;140,7468;143,4043;138,1009;132,844;127,6347;122,474;119,9123;117,3631;114,8266;117,3631
01/06/1959;340,0442;317,4691;298,4087;273,4274;251,9914;239,9265;228;213,2925;201,692;187,4057;176,1541;170,5893;165,0661;159,5852;154,1474;148,7535;143,4043;140,7468;138,1009;135,4666;132,844;132,844;173,3666;323,8825;433,7424;475,4461;500,1742;507,2921;475,4461;430,3073;
01/05/1959;353,1029;327,1003;301,5665;270,3405;248,9624;230,9684;213,2925;195,9485;176,1541;162,3203;151,4449;146,0733;143,4043;138,1009;130,2333;127,6347;122,474;127,6347;173,3666;225,0405;270,3405;413,2274;464,9377;478,9609;496,6239;486,0084;454,4838;420,0402;389,5874;366,274;362,9708
01/04/1959;148,7535;140,7468;138,1009;132,844;135,4666;140,7468;167,8225;198,8154;219,1483;213,2925;201,692;187,4057;170,5893;151,4449;138,1009;127,6347;122,474;117,3631;112,303;109,7924;112,303;119,9123;138,1009;170,5893;190,2435;213,2925;320,6721;362,9708;366,274;362,9708;
01/03/1959;356,3852;336,7974;330,3254;307,9049;285,8551;261,1288;239,9265;222,0899;201,692;184,5778;170,5893;162,3203;167,8225;181,7598;181,7598;181,7598;198,8154;251,9914;242,9299;207,4735;187,4057;178,9519;170,5893;165,0661;165,0661;165,0661;165,0661;170,5893;173,3666;162,3203;154,1474
01/02/1959;346,5594;327,1003;307,9049;276,5223;258,0746;258,0746;261,1288;285,8551;327,1003;356,3852;369,5841;382,8926;399,6794;426,8786;451,0114;447,5452;430,3073;406,4404;382,8926;366,274;362,9708;349,8276;343,2982;333,5578;330,3254;343,2982;356,3852;366,274;;;
01/01/1959;340,0442;327,1003;317,4691;323,8825;343,2982;346,5594;362,9708;366,274;366,274;356,3852;343,2982;340,0442;327,1003;307,9049;282,7362;276,5223;270,3405;273,4274;285,8551;298,4087;304,7319;311,0854;314,2735;320,6721;336,7974;369,5841;413,2274;426,8786;420,0402;399,6794;372,901
01/12/1958;333,5578;307,9049;330,3254;399,6794;420,0402;379,5553;359,6745;346,5594;362,9708;359,6745;346,5594;366,274;379,5553;372,901;376,2248;386,2367;399,6794;416,6305;471,9373;521,5971;557,7555;579,7154;576,0419;583,3944;568,711;543,2251;503,7302;464,9377;430,3073;392,9448;359,6745
01/11/1958;282,7362;276,5223;279,6253;288,9818;311,0854;323,8825;323,8825;327,1003;327,1003;317,4691;314,2735;323,8825;327,1003;323,8825;333,5578;336,7974;340,0442;340,0442;349,8276;403,0566;440,6313;420,0402;362,9708;353,1029;409,8306;406,4404;386,2367;379,5553;372,901;356,3852;
01/10/1958;661,8635;601,8691;557,7555;528,7839;507,2921;514,4331;518,0123;464,9377;433,7424;426,8786;430,3073;433,7424;413,2274;389,5874;376,2248;353,1029;336,7974;320,6721;295,2586;267,2618;245,9419;228;219,1483;225,0405;239,9265;258,0746;282,7362;295,2586;288,9818;282,7362;282,7362
01/09/1958;248,9624;242,9299;242,9299;239,9265;233,9457;248,9624;330,3254;392,9448;430,3073;521,5971;631,7019;684,6956;797,4923;929,5563;1014,589;1044,7814;1014,589;984,618;950,6407;904,4108;850,5233;785,6417;742,5437;797,4923;954,8716;959,1072;912,7736;850,5233;773,8322;719,2748;
01/08/1958;489,541;475,4461;433,7424;392,9448;343,2982;311,0854;359,6745;546,8494;598,1635;605,5799;609,296;594,4633;561,4019;507,2921;454,4838;406,4404;369,5841;333,5578;298,4087;270,3405;248,9624;236,9317;216,2158;204,578;195,9485;190,2435;181,7598;195,9485;222,0899;282,7362;261,1288
